City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
347,French Harbor,HN,16.35,-86.4333,82.4,89,75,11.5,broken clouds
348,Waingapu,ID,-9.6567,120.2641,77.5,83,35,7.99,scattered clouds
349,Hawalli,KW,29.2833,47.9972,64.56,49,0,1.01,clear sky
350,Ergani,TR,38.2653,39.7621,35.15,90,77,5.37,broken clouds
351,Khasan,RU,42.4308,130.6434,11.37,58,3,22.62,clear sky
352,Samoded,RU,63.6083,40.5111,-3.32,99,62,4.45,broken clouds
353,Shingu,JP,33.7333,135.9833,39.9,66,36,15.68,scattered clouds
354,Betare Oya,CM,5.6,14.0833,71.26,23,91,3.4,overcast clouds
355,Shimoda,JP,34.6667,138.95,37.11,64,11,28.61,few clouds
356,Sao Fidelis,BR,-21.6461,-41.7469,75.83,97,100,4.27,overcast clouds
357,Viedma,AR,-40.8135,-62.9967,66.38,70,100,19.06,overcast clouds
358,Lusambo,CD,-4.9667,23.45,68.34,93,100,1.9,overcast clouds
359,Adre,TD,13.4667,22.2,62.2,18,1,20.33,clear sky
360,Jertih,MY,5.7336,102.4897,80.47,93,100,4.88,overcast clouds
361,Queimadas,BR,-10.9783,-39.6264,81.14,59,95,13.94,overcast clouds
362,Milkovo,RU,54.7167,158.6167,12.58,96,100,4.05,light snow
363,La Ligua,CL,-32.4524,-71.2311,69.58,52,0,7.23,clear sky
364,Ossora,RU,59.2353,163.0719,6.3,84,100,5.55,overcast clouds
365,Kankipadu,IN,16.45,80.7833,67.05,95,38,2.71,scattered clouds
366,Placerville,US,38.7296,-120.7986,62.51,34,0,4.61,clear sky
367,Marienburg,PL,54.0359,19.0266,43.12,89,100,15.66,overcast clouds
368,Kurchum,KZ,48.5722,83.6542,-13.11,92,15,1.77,few clouds
369,Chai Nat,TH,15.1167,100.1,80.06,65,93,4.52,overcast clouds
370,Mubi,NG,10.2676,13.2644,66.11,22,60,4.74,broken clouds
371,Drovyanaya,RU,51.5833,113.0333,-2.69,100,77,2.28,broken clouds
372,El Alto,PE,-4.2714,-81.2147,74.86,69,26,17.09,scattered clouds
373,Illapel,CL,-31.6308,-71.1653,75.87,42,0,7.76,clear sky
374,Tateyama,JP,34.9833,139.8667,44.53,49,40,20.71,scattered clouds
375,Merke,KZ,42.8728,73.1786,31.05,46,0,7.16,clear sky
376,San Quintin,MX,30.4833,-115.95,62.01,39,1,10.56,clear sky
377,Gushikawa,JP,26.3544,127.8686,58.23,66,100,13.8,overcast clouds
378,Yining,CN,29.0361,114.5636,34.56,92,5,1.07,clear sky
379,Tezu,IN,27.9167,96.1667,57.52,75,100,1.19,overcast clouds
380,Atbasar,KZ,51.8,68.3333,9.64,81,100,6.67,overcast clouds
381,Molepolole,BW,-24.4066,25.4951,73.54,78,88,10.27,light rain
382,Oyama,JP,36.3,139.8,39.58,35,2,6.38,clear sky
383,Grants,US,35.1473,-107.8514,32.23,40,0,11.5,clear sky
384,Maceio,BR,-9.6658,-35.7353,78.24,78,20,5.75,few clouds
385,Dwarka,IN,22.2394,68.9678,69.08,58,1,6.26,clear sky
386,Sainte-Maxime,FR,43.3,6.6333,54.68,62,26,7.0,scattered clouds
387,Mukhen,RU,48.1,136.1,-3.3,98,100,2.24,overcast clouds
388,Nouadhibou,MR,20.931,-17.0347,69.78,52,1,11.5,clear sky
389,Awbari,LY,26.5921,12.7805,51.03,42,0,6.33,clear sky
390,Anadyr,RU,64.75,177.4833,12.7,44,1,22.37,clear sky
391,Leningradskiy,RU,69.3833,178.4167,-14.21,89,45,9.48,scattered clouds
392,Camacha,PT,33.0833,-16.3333,59.54,94,20,3.44,few clouds
393,Cali,CO,3.4372,-76.5225,78.8,57,40,13.8,scattered clouds
394,Mount Pleasant,US,32.7941,-79.8626,68.14,95,100,1.99,heavy intensity rain
395,Ust-Tsilma,RU,65.441,52.1498,-13.43,100,100,2.57,overcast clouds
396,Kalianget,ID,-7.05,113.9333,77.76,87,72,7.18,broken clouds
397,Tela,HN,15.7833,-87.45,88.02,84,40,6.91,scattered clouds
398,Andilamena,MG,-17.0167,48.5833,66.83,97,100,5.93,light rain
399,Mayumba,GA,-3.432,10.6554,76.71,82,73,0.65,broken clouds
400,Jaumave,MX,23.4167,-99.3833,40.95,42,32,6.69,scattered clouds
401,Umm Lajj,SA,25.0213,37.2685,61.75,48,5,9.91,clear sky
402,Rio Grande,BR,-32.035,-52.0986,76.95,84,35,5.28,scattered clouds
403,Chegdomyn,RU,51.1167,133.0167,-11.47,99,100,0.69,overcast clouds
404,East Moline,US,41.5009,-90.4443,21.42,68,100,18.41,overcast clouds
405,Mahebourg,MU,-20.4081,57.7,79.25,89,75,16.11,broken clouds
406,Chapais,CA,49.7834,-74.8492,-6.02,92,97,3.49,overcast clouds
407,Yumen,CN,40.2833,97.2,15.15,38,100,13.0,overcast clouds
408,Beloha,MG,-25.1667,45.05,74.91,86,49,17.4,scattered clouds
409,Lisala,CD,2.15,21.5167,73.89,39,100,2.15,overcast clouds
410,Calabozo,VE,8.9242,-67.4293,91.15,35,87,3.38,overcast clouds
411,Toora-Khem,RU,52.4675,96.11,-22.68,100,94,1.54,overcast clouds
412,Coos Bay,US,43.3665,-124.2179,52.14,93,100,5.75,overcast clouds
413,Angoche,MZ,-16.2325,39.9086,77.83,83,93,3.96,overcast clouds
414,Ayan,RU,56.45,138.1667,-3.01,72,100,14.41,overcast clouds
415,San Pedro,PH,14.35,121.0167,76.35,77,75,2.3,broken clouds
416,Muscat,OM,23.6139,58.5922,64.42,52,12,2.33,few clouds
417,Zhenlai,CN,45.8495,123.2973,-7.76,83,11,5.59,few clouds
418,Cayenne,GF,4.9333,-52.3333,79.09,88,75,4.0,broken clouds
419,Najran,SA,17.4924,44.1277,66.85,67,6,8.03,clear sky
420,College,US,64.8569,-147.8028,5.58,61,75,0.0,broken clouds
421,Natal,BR,-5.795,-35.2094,82.62,78,20,13.8,few clouds
422,Lindsay,US,36.203,-119.0882,68.0,31,0,3.51,clear sky
423,Cajuru,BR,-21.2753,-47.3042,81.57,89,100,0.94,overcast clouds
424,Marystown,CA,47.1666,-55.1483,36.86,100,100,5.99,overcast clouds
425,Maarianhamina,AX,60.0973,19.9348,37.26,93,100,11.5,moderate rain
426,Geraldton,AU,-28.7667,114.6,72.01,33,0,10.36,clear sky
427,Victor Harbor,AU,-35.5667,138.6167,71.69,71,88,9.51,overcast clouds
428,Olinda,BR,-8.0089,-34.8553,82.13,69,40,8.05,scattered clouds
429,Hofn,IS,64.2539,-15.2082,26.62,59,0,13.8,clear sky
430,Xichang,CN,27.8964,102.2634,38.84,85,9,1.59,clear sky
431,Sitka,US,57.0531,-135.33,42.69,87,100,6.91,mist
432,Estelle,US,29.8458,-90.1067,39.99,83,100,12.66,mist
433,Sabak,MY,3.7675,100.9875,73.45,94,9,2.55,clear sky
434,Merrill,US,45.1805,-89.6835,11.17,74,100,0.0,overcast clouds
435,Gizo,SB,-8.103,156.8419,83.03,79,91,10.56,moderate rain
436,Tazmalt,DZ,36.3868,4.3989,56.3,39,100,3.36,overcast clouds
437,Comarapa,BO,-17.9,-64.4833,63.55,83,41,6.33,scattered clouds
438,Develi,TR,38.3906,35.4922,25.95,96,76,5.37,broken clouds
439,Sibul,PH,15.169,121.0616,76.66,81,59,7.85,broken clouds
440,Santa Isabel Do Rio Negro,BR,-0.4139,-65.0192,77.11,89,71,3.36,broken clouds
441,Andenes,NO,69.3143,16.1194,22.98,74,75,11.5,broken clouds
442,Lebedyn,UA,50.5852,34.4849,20.41,95,100,5.17,overcast clouds
443,Vao,NC,-22.6667,167.4833,80.29,87,100,19.01,moderate rain
444,Shu,KZ,43.5983,73.7614,30.18,62,0,5.66,clear sky
445,Hendaye,FR,43.3717,-1.7738,53.26,87,100,4.61,overcast clouds
446,Itarema,BR,-2.9248,-39.9167,80.08,77,91,12.44,overcast clouds
447,Buraydah,SA,26.326,43.975,59.45,29,0,10.16,clear sky
448,Mareeba,AU,-17.0,145.4333,75.43,95,100,1.66,overcast clouds
449,Plettenberg Bay,ZA,-34.0527,23.3716,65.28,72,100,7.7,overcast clouds
450,Beringovskiy,RU,63.05,179.3167,-10.34,88,93,11.9,overcast clouds
451,Lagos,NG,6.5833,3.75,82.72,84,0,3.74,clear sky
452,Fort Morgan,US,40.2503,-103.8,37.81,59,0,0.0,clear sky
453,Cozumel,MX,20.5083,-86.9458,84.27,78,40,3.0,scattered clouds
454,Ilheus,BR,-14.7889,-39.0494,82.22,78,40,12.66,scattered clouds
455,Acoyapa,NI,11.9703,-85.1711,87.89,36,4,17.83,clear sky
456,Thinadhoo,MV,0.5333,72.9333,81.45,73,100,9.42,overcast clouds
457,Halifax,CA,44.6453,-63.5724,33.22,97,100,3.0,snow
458,Coihaique,CL,-45.5752,-72.0662,75.15,35,20,5.75,few clouds
459,Hirara,JP,24.8,125.2833,61.07,63,75,17.27,broken clouds
460,Basco,PH,20.4487,121.9702,72.25,76,95,29.95,overcast clouds
461,Powell,US,40.1578,-83.0752,23.18,84,100,1.01,overcast clouds
462,Taiping,MY,4.85,100.7333,73.6,96,84,3.67,broken clouds
463,Milledgeville,US,33.0801,-83.2321,58.77,92,100,8.84,overcast clouds
464,Sola,VU,-13.8833,167.55,81.52,77,100,24.87,light rain
465,Kulhudhuffushi,MV,6.6221,73.07,81.01,63,46,8.48,scattered clouds
466,Garissa,KE,-0.4536,39.6401,80.6,63,92,10.31,overcast clouds
467,Port-Gentil,GA,-0.7193,8.7815,80.02,78,74,7.61,broken clouds
468,Katsuura,JP,35.1333,140.3,44.62,57,39,18.3,scattered clouds
469,Rawson,AR,-43.3002,-65.1023,61.36,66,78,24.16,broken clouds
470,Longyearbyen,SJ,78.2186,15.6401,19.24,63,40,16.11,scattered clouds
471,Never,FR,46.9896,3.159,40.8,83,100,7.63,overcast clouds
472,Zhengjiatun,CN,43.5064,123.5064,-3.84,87,1,6.91,clear sky
473,Nishihara,JP,26.1842,127.7558,58.28,67,100,11.5,overcast clouds
474,Kapuskasing,CA,49.4169,-82.4331,1.4,39,75,1.14,broken clouds
475,Awjilah,LY,29.1081,21.2869,52.5,66,0,8.1,clear sky
476,Callaway,US,30.153,-85.5699,53.53,96,75,1.99,moderate rain
477,Ransang,PH,8.9603,117.5828,77.49,84,69,6.85,broken clouds
478,Thunder Bay,CA,48.4001,-89.3168,14.29,50,75,8.05,broken clouds
479,Chalus,IR,36.655,51.4204,51.26,76,75,0.0,broken clouds
480,Panalingaan,PH,8.7842,117.4231,76.87,84,85,4.88,overcast clouds
481,Nicoya,CR,10.1483,-85.452,90.95,41,33,13.8,scattered clouds
482,Woonsocket,US,42.0029,-71.5148,31.14,94,100,14.97,snow
483,Chumikan,RU,54.7183,135.315,-4.2,77,100,14.05,overcast clouds
484,Wellington,NZ,-41.2866,174.7756,61.77,95,75,5.99,light rain
485,Moba,CN,33.2288,105.0179,26.02,95,100,0.22,light snow
486,Hailun,CN,47.45,126.9333,-13.52,100,97,1.32,overcast clouds
487,Vestmannaeyjar,IS,63.4427,-20.2734,32.85,63,100,19.71,overcast clouds
488,Kisangani,CD,0.5167,25.2,73.58,77,100,3.47,overcast clouds
489,Kingaroy,AU,-26.5333,151.8333,66.24,59,0,19.57,clear sky
490,Dongkan,CN,33.9997,119.8308,25.48,48,0,4.92,clear sky
491,Yagodnoye,RU,62.55,149.6667,-27.33,93,94,4.79,overcast clouds
492,Zhangye,CN,38.9342,100.4517,17.44,36,100,2.06,overcast clouds
493,Kavaratti,IN,10.5669,72.642,78.12,60,98,6.11,overcast clouds
494,Oktyabrskiy,RU,54.4815,53.471,27.64,88,100,9.4,light snow
495,Khuzdar,PK,27.7384,66.6434,51.03,15,0,5.23,clear sky
496,Fort Nelson,CA,58.8053,-122.7002,-11.61,77,100,2.3,light snow
497,Plouzane,FR,48.3833,-4.6167,44.92,87,20,5.75,few clouds
498,Setermoen,NO,68.861,18.3486,15.76,87,90,9.33,overcast clouds
499,Ola,RU,59.5833,151.2833,-2.15,76,100,11.41,overcast clouds
500,Solwezi,ZM,-12.1688,26.3894,59.56,98,100,4.56,overcast clouds
501,Berdigestyakh,RU,62.0989,126.6992,-24.48,99,99,3.15,overcast clouds
502,Moen,NO,69.1304,18.6123,19.47,86,100,6.91,overcast clouds
503,Muzhi,RU,65.3667,64.6667,6.22,83,59,9.46,broken clouds
504,Makakilo City,US,21.3469,-158.0858,79.12,58,0,6.91,clear sky
505,Namatanai,PG,-3.6667,152.4333,83.8,70,86,8.59,overcast clouds
506,Los Llanos De Aridane,ES,28.6585,-17.9182,60.55,78,0,5.99,clear sky
507,Yinchuan,CN,38.4681,106.2731,18.23,33,98,8.7,overcast clouds
508,Honningsvag,NO,70.9821,25.9704,20.21,87,100,39.21,light snow
509,Sangar,RU,63.9242,127.4739,-33.83,100,100,1.48,overcast clouds
510,Vanderhoof,CA,54.0166,-124.0198,38.41,93,72,4.0,broken clouds
511,Mason City,US,43.1536,-93.201,5.09,74,75,20.71,haze
512,Lasa,IT,46.6166,10.7002,40.46,73,78,5.28,broken clouds
513,Pozo Colorado,PY,-23.4923,-58.7972,95.4,33,84,9.86,broken clouds
514,Lukh,RU,57.0124,42.2584,5.79,98,81,8.57,broken clouds
515,Bhatapara,IN,21.7333,81.9333,55.45,33,2,5.23,clear sky
516,Humberto De Campos,BR,-2.5983,-43.4611,75.85,92,97,6.26,moderate rain
517,Koygorodok,RU,60.445,50.9968,4.46,98,100,3.47,overcast clouds
518,Baltay,RU,52.4652,46.6308,24.78,96,100,5.53,overcast clouds
519,Varhaug,NO,58.6147,5.6457,37.89,67,100,25.05,snow
520,Moche,PE,-8.1711,-79.0092,71.78,78,20,11.5,few clouds
521,Deputatskiy,RU,69.3,139.9,-30.24,100,70,2.44,broken clouds
522,Port Hardy,CA,50.6996,-127.4199,46.58,87,100,4.61,light rain
523,Bay City,US,43.5945,-83.8889,19.96,67,100,1.99,overcast clouds
524,Weatherford,US,32.7593,-97.7972,33.46,57,3,5.01,clear sky
525,Gunnedah,AU,-30.9833,150.25,69.42,45,15,16.42,few clouds
526,Zenzeli,RU,45.9241,47.0474,35.6,88,100,14.81,light rain
527,Tyukhtet,RU,56.5389,89.3011,20.43,81,100,12.91,overcast clouds
528,Riyadh,SA,24.6877,46.7219,66.34,55,42,13.02,scattered clouds
529,The Pas,CA,53.8251,-101.2541,-12.98,64,40,5.75,scattered clouds
530,Aswan,EG,24.0934,32.907,52.9,46,0,5.75,clear sky
531,Neiafu,TO,-18.65,-173.9833,79.97,82,100,19.71,moderate rain
532,Krivosheino,RU,57.3431,83.9261,18.32,83,100,11.74,overcast clouds
533,Bac Lieu,VN,9.285,105.7244,78.1,73,44,21.12,scattered clouds
534,Lalibela,ET,12.0333,39.0333,58.17,26,40,6.44,scattered clouds
535,Navolato,MX,24.7672,-107.6944,80.64,29,0,13.98,clear sky
536,Zeya,RU,53.75,127.2667,-3.17,86,100,3.69,overcast clouds
537,Ishigaki,JP,24.3448,124.1572,60.93,72,75,16.11,broken clouds
538,Zhigansk,RU,66.7697,123.3711,-29.88,99,99,5.14,overcast clouds
539,Balarampur,IN,23.1167,86.2167,55.51,85,1,5.48,clear sky
540,Moyo,UG,3.6609,31.7247,76.64,29,100,2.64,overcast clouds
541,Sisimiut,GL,66.9395,-53.6735,5.22,85,100,26.55,overcast clouds
542,Uruzgan,AF,32.8333,66.0,33.01,41,0,8.39,clear sky
543,Moncton,CA,46.1159,-64.8019,23.59,90,100,17.27,snow
544,Batemans Bay,AU,-35.7167,150.1833,66.99,80,89,10.4,overcast clouds
545,Cukai,MY,4.25,103.4167,80.55,92,78,7.07,broken clouds
546,Fort Frances,CA,48.5999,-93.4003,5.22,60,0,6.91,clear sky
547,Havelock,US,34.8791,-76.9013,73.63,92,75,11.99,broken clouds
548,Vladeni,RO,47.7167,26.5167,38.95,70,0,6.91,clear sky
549,Solnechnyy,RU,50.7214,136.6319,2.03,97,100,0.89,overcast clouds
550,Portland,US,45.5234,-122.6762,50.74,86,100,3.0,overcast clouds
551,Hammerfest,NO,70.6634,23.6821,16.25,79,100,20.71,overcast clouds
552,Anloga,GH,5.7947,0.8973,82.62,80,10,7.63,clear sky
553,Pochutla,MX,15.7432,-96.4661,87.82,56,15,8.41,few clouds
554,Saint-Francois,FR,46.4154,3.9054,45.84,93,75,3.44,broken clouds
555,Morro Bay,US,35.3658,-120.8499,71.58,44,0,5.01,clear sky
556,Axim,GH,4.8699,-2.2405,79.29,84,20,4.92,few clouds
557,Ekhabi,RU,53.5102,142.9671,1.58,93,100,21.12,overcast clouds
558,Nivala,FI,63.9167,24.9667,22.68,93,100,15.03,light snow
559,Micheweni,TZ,-4.9667,39.8333,79.21,83,72,6.42,broken clouds
560,Evensk,RU,61.95,159.2333,15.12,44,0,19.26,clear sky
561,Nacimiento,CL,-37.5,-72.6667,81.37,40,75,8.3,broken clouds
562,Lakeland,US,28.0395,-81.9498,84.0,66,40,5.01,scattered clouds
563,Bardiyah,LY,31.7561,25.0865,52.02,70,6,12.08,clear sky
564,Avanigadda,IN,16.0215,80.9181,67.87,95,26,3.02,scattered clouds
565,Bodden Town,KY,19.2833,-81.25,80.01,81,75,1.01,broken clouds
566,Pitangui,BR,-19.6828,-44.8903,70.93,91,92,1.05,overcast clouds
567,Suluq,LY,31.6682,20.2521,50.79,73,0,4.54,clear sky
568,Norfolk,US,42.1668,-71.2495,31.62,94,100,6.91,mist
569,Phalodi,IN,27.1333,72.3667,58.96,17,0,7.94,clear sky
570,Yanam,IN,16.7333,82.2167,67.17,97,31,2.48,scattered clouds
571,Bang Saphan,TH,11.2126,99.5117,74.01,88,25,1.97,scattered clouds
572,Veraval,IN,20.9,70.3667,63.95,62,5,3.27,clear sky
573,Show Low,US,34.2542,-110.0298,40.6,29,0,12.66,clear sky
574,Alta,NO,69.9689,23.2717,15.19,79,75,5.99,broken clouds
575,Curup,ID,-3.4667,102.5333,66.96,99,100,1.07,overcast clouds
576,Santa Cruz,BO,-17.8,-63.1667,82.45,74,75,13.8,broken clouds
577,Bayonet Point,US,28.3267,-82.6834,80.83,85,5,10.58,clear sky
578,Abalak,RU,58.1286,68.5944,19.06,95,100,5.12,overcast clouds
579,Port Hedland,AU,-20.3167,118.5667,84.25,84,100,3.44,overcast clouds
580,Rogozno,PL,52.7523,16.9905,44.29,77,100,19.98,overcast clouds
581,Cabra,ES,37.4725,-4.4421,55.4,55,100,3.15,overcast clouds
582,Puerto Varas,CL,-41.3195,-72.9854,69.85,63,20,14.97,few clouds
583,Methoni,GR,36.8197,21.7049,47.21,68,1,8.41,clear sky
584,Galesong,ID,-5.3166,119.3661,73.42,82,93,7.81,overcast clouds
585,Lake Havasu City,US,34.4839,-114.3224,63.21,13,0,7.0,clear sky
586,Vila Do Maio,CV,15.1333,-23.2167,72.39,83,0,12.66,clear sky
587,Fuling,CN,29.7022,107.3919,44.58,76,97,2.82,overcast clouds
588,Zabol,AF,32.25,67.25,32.92,52,0,6.53,clear sky
589,Zhuanghe,CN,39.7008,122.9911,12.6,66,0,8.86,clear sky
590,Valdivia,CL,-39.8142,-73.2459,71.69,55,31,3.89,scattered clouds
591,Mattru,SL,7.6244,-11.8332,73.06,92,25,2.55,scattered clouds
592,Coyah,GN,9.75,-13.4167,79.75,82,0,3.31,clear sky
593,Tshane,BW,-24.0196,21.8684,74.01,59,73,7.61,broken clouds
594,Sorland,NO,67.667,12.6934,31.87,71,70,27.09,broken clouds
595,Umm Kaddadah,SD,13.6017,26.6876,61.11,20,5,17.94,clear sky
596,Samana,DO,19.2056,-69.3369,78.76,85,32,9.93,scattered clouds
597,Luanda,AO,-8.8368,13.2343,77.0,78,20,6.91,few clouds
598,Matata,NZ,-37.8833,176.75,78.15,76,58,9.44,broken clouds
599,Lahaina,US,20.8783,-156.6825,85.24,71,0,4.03,clear sky
600,Naze,JP,28.3667,129.4833,52.72,60,80,17.27,broken clouds
601,Bideford,GB,51.0179,-4.2046,45.32,66,47,15.39,scattered clouds
602,Dasoguz,TM,41.8363,59.9666,40.95,70,100,13.8,overcast clouds
603,Xiongzhou,CN,25.1167,114.3,41.68,84,64,2.51,broken clouds
604,Ambunti,PG,-4.2365,142.8448,81.07,75,93,2.44,overcast clouds
605,Carballo,ES,43.213,-8.691,50.9,92,97,7.9,overcast clouds
606,Khandyga,RU,62.6667,135.6,-41.93,100,59,1.9,broken clouds
607,Hamilton,US,39.1834,-84.5333,25.12,84,100,1.01,overcast clouds
608,Selikhino,RU,50.3672,137.4996,-1.98,97,100,5.19,overcast clouds
609,Emerald,AU,-23.5333,148.1667,75.34,60,0,16.11,clear sky
610,Verkhovazhye,RU,60.7472,42.0465,-11.15,100,100,0.47,overcast clouds
611,Dingle,PH,10.9995,122.6711,74.34,90,97,10.78,overcast clouds
612,Ketchikan,US,55.3422,-131.6461,43.27,87,75,6.91,moderate rain
613,Huaidian,CN,33.4333,115.0333,29.16,65,1,6.08,clear sky
614,Palora,EC,-1.7,-77.9333,73.51,90,71,1.39,light rain
615,Alekseyevka,RU,50.6309,38.6903,6.93,97,67,6.24,broken clouds
616,Noumea,NC,-22.2763,166.4572,87.78,72,100,3.04,overcast clouds
617,Mage,BR,-22.6528,-43.0406,84.42,95,81,0.83,broken clouds
618,Mae Sai,TH,20.4335,99.8762,63.72,87,3,1.7,clear sky
619,Birao,CF,10.2849,22.7882,75.83,14,29,13.6,scattered clouds
620,Znamenskoye,RU,57.1281,73.8282,21.61,86,100,8.1,overcast clouds
621,Qaqortoq,GL,60.7167,-46.0333,5.5,68,14,19.35,few clouds
622,Vrangel,RU,42.7297,133.0839,9.32,62,12,16.98,few clouds
623,Eydhafushi,MV,5.1033,73.0708,80.74,73,5,12.33,clear sky
624,Soyo,AO,-6.1349,12.3689,77.92,78,70,6.6,broken clouds
625,Novobiryusinskiy,RU,56.9578,97.7076,13.3,89,100,6.06,overcast clouds
626,Mae Chan,TH,20.1467,99.8526,64.06,81,4,0.98,clear sky
627,Haverfordwest,GB,51.8017,-4.9691,42.39,78,25,3.0,scattered clouds
628,Cam Ranh,VN,11.9214,109.1591,73.36,88,40,13.8,scattered clouds
629,Yubileynyy,RU,58.781,57.7778,18.0,95,100,9.04,light snow
630,Pangody,RU,65.85,74.4859,11.89,96,100,5.44,light snow
631,Bandarbeyla,SO,9.4942,50.8122,73.24,72,1,8.16,clear sky
632,Sembe,CG,1.6481,14.5806,72.14,51,99,2.42,overcast clouds
633,Hovd,MN,48.0056,91.6419,-11.24,78,8,3.69,clear sky
634,Pitimbu,BR,-7.4706,-34.8086,81.19,68,26,12.12,scattered clouds
635,Haines Junction,CA,60.7522,-137.5108,6.75,61,100,1.14,overcast clouds
636,Hinatuan,PH,8.3722,126.3342,76.41,90,98,6.17,overcast clouds
637,Kerur,IN,16.0167,75.5667,64.29,54,61,4.27,broken clouds
638,Ajdabiya,LY,30.7554,20.2263,52.39,73,0,3.85,clear sky
639,Tinskoy,RU,56.1525,96.9161,13.89,82,100,6.69,overcast clouds
640,Yazykovo,RU,55.2199,56.1353,25.34,91,100,3.22,light snow
641,Padang,ID,-0.9492,100.3543,73.45,91,100,3.2,overcast clouds
642,Terpinnya,UA,46.9697,35.4197,25.43,81,58,8.3,broken clouds
643,Kushmurun,KZ,52.4503,64.6311,19.87,77,100,10.54,overcast clouds
644,Skelleftea,SE,64.7507,20.9528,33.01,69,100,1.99,overcast clouds
645,Muroto,JP,33.2833,134.15,35.64,56,53,22.32,broken clouds
646,Dunedin,NZ,-45.8742,170.5036,58.8,58,100,5.99,overcast clouds
647,Caramay,PH,10.1815,119.236,77.16,89,98,14.58,overcast clouds
648,Oudtshoorn,ZA,-33.5907,22.2014,61.16,72,67,4.74,broken clouds
649,Bucerias,MX,20.75,-105.3333,76.98,65,75,10.36,broken clouds
650,Aksu,CN,41.1231,80.2644,26.76,60,96,6.06,overcast clouds
651,Tucuma,BR,-0.1833,-50.05,75.4,92,100,5.48,overcast clouds
652,Igarka,RU,67.4667,86.5833,4.8,96,100,9.17,overcast clouds
653,Albanel,CA,48.8832,-72.4487,-2.06,55,94,5.75,overcast clouds
654,Bichena,ET,10.45,38.2,56.98,49,36,1.52,scattered clouds
655,San Luis,AR,-33.295,-66.3356,83.89,34,40,4.61,scattered clouds
656,Fez,MA,34.0372,-4.9998,50.25,57,0,8.05,clear sky
657,Magan,ES,39.9683,-3.931,55.29,57,100,6.46,overcast clouds
658,Krasnyy Yar,RU,46.5331,48.3456,33.73,97,100,12.17,overcast clouds
659,Auki,SB,-8.7676,160.7034,81.82,84,100,8.23,overcast clouds
660,Ust-Nera,RU,64.5667,143.2,-20.96,74,85,0.65,overcast clouds
661,Svetlaya,RU,46.5389,138.3297,4.75,74,62,9.66,broken clouds
662,Kitaibaraki,JP,36.7833,140.75,30.15,72,1,8.84,clear sky
663,Fare,PF,-16.7,-151.0167,80.62,75,55,14.27,broken clouds
664,Verkhnevilyuysk,RU,63.4453,120.3167,-22.34,99,63,1.25,broken clouds
665,Shimoga,IN,13.9167,75.5667,60.3,89,33,1.79,scattered clouds
666,Kununurra,AU,-15.7667,128.7333,78.78,94,75,2.3,broken clouds
667,Antalaha,MG,-14.9003,50.2788,75.96,82,100,5.41,light rain
668,Pando,UY,-34.7167,-55.95,75.6,73,75,8.05,broken clouds
669,Kumluca,TR,36.3703,30.2869,45.68,50,63,8.21,broken clouds
670,Pithora,IN,21.2667,82.5167,55.04,34,3,0.78,clear sky
671,Verkhoyansk,RU,67.5447,133.385,-40.61,100,60,1.01,broken clouds
672,Sakaiminato,JP,35.55,133.2333,33.78,75,75,16.11,broken clouds
673,Clifton,US,40.8584,-74.1638,35.85,92,100,1.99,mist
674,Half Moon Bay,US,37.4636,-122.4286,68.45,44,0,3.44,clear sky
675,Hastings,GB,50.8552,0.5729,41.9,79,73,18.5,broken clouds
676,New Panay,PH,6.7586,124.5892,74.44,91,100,2.26,overcast clouds
677,Gimli,CA,50.6336,-96.9907,-8.57,70,88,4.61,overcast clouds
678,Mpulungu,ZM,-8.7623,31.1141,69.01,87,100,2.19,overcast clouds
679,Dustlik,UZ,40.5247,68.0358,42.22,30,66,20.8,broken clouds
680,Carutapera,BR,-1.195,-46.02,76.21,93,99,6.4,overcast clouds
681,Jinchang,CN,38.4953,102.1739,16.97,38,100,5.28,overcast clouds
682,Henties Bay,NA,-22.116,14.2845,65.86,82,94,4.54,overcast clouds
683,Phu Ly,VN,20.5411,105.9139,55.67,75,100,3.49,overcast clouds
684,Kokopo,PG,-4.352,152.2633,82.13,66,74,7.65,broken clouds
685,Namuac,PH,18.6109,121.1657,73.13,84,98,15.88,overcast clouds
686,Cedar Lake,US,41.3648,-87.4411,22.77,81,100,7.0,overcast clouds
687,Kuala Pilah,MY,2.7389,102.2487,74.35,99,95,3.58,overcast clouds
688,Port Macquarie,AU,-31.4333,152.9167,67.96,64,85,16.89,overcast clouds
689,Zhumadian,CN,32.9794,114.0294,29.46,55,0,4.27,clear sky
690,Luoyang,CN,34.6836,112.4536,30.45,55,33,3.4,scattered clouds
691,Effingham,US,32.3669,-81.3332,68.18,96,100,10.83,overcast clouds
692,Phan Thiet,VN,10.9333,108.1,71.33,77,100,7.99,overcast clouds
693,Shirokiy,RU,49.758,129.523,-28.16,100,48,3.67,scattered clouds
694,Hobyo,SO,5.3505,48.5268,75.69,71,15,15.32,few clouds
695,Clonakilty,IE,51.6231,-8.8706,39.09,74,8,8.79,clear sky
696,Bowen,AU,-20.0167,148.2333,79.02,71,100,18.77,overcast clouds
697,Pipri,IN,19.8,75.5333,59.72,30,59,4.34,broken clouds
